id,name,phone,email,cuisine_type,price_range,vat_code
2106,Cheese Plate,516605094,Cheese@outlook.com,mexican,$,64666262
2107,Minty Bliss,812920734,Minty@gmx.com,arabic,$$$$,80792469
2108,Urban Kitchen,595247964,Urban@aol.com,vegetarian,$$$,51190063
2109,Spice Garden,778441860,Spice@gmx.com,italian,$$$,97629612
2110,Fusion Delights,514873328,Fusion@mail.com,arabic,$$$,80016485
2111,Red Twist,598470339,Red@icloud.com,american,$$,39310811
2112,Blue & Sugar,324765025,Blue@mail.com,japanese,$$,33370275
2113,Gourmet Delights,703584697,Gourmet@protonmail.com,italian,$,49845967
2114,Nectar Seasons,855436331,Nectar@hotmail.com,arabic,$$,67747385
2115,Fusion Bistro,711927036,Fusion@yahoo.com,arabic,$$$$,14394000
2116,The Side Grill,934462519,The@aol.com,thai,$,78506863
2117,Golden Greens,421220614,Golden@mail.com,japanese,$$$,72963109
2118,Global Street,457696400,Global@hotmail.com,mexican,$$$$,47032468
2119,Pasta Gourmet,221757037,Pasta@outlook.com,mexican,$$,87799122
2120,Lemon View Bistro,311200304,Lemon@icloud.com,mexican,$$,46042234
2121,Silver Trail,607504558,Silver@hotmail.com,vegetarian,$$$,40590889
2122,Maple Nook,813645810,Maple@mail.com,japanese,$$$,72112357
2123,Brick Plate,252173409,Brick@aol.com,thai,$$$,57992083
2124,Mosaic Delights,325285323,Mosaic@mail.com,thai,$,16277014
2125,Eternal Gourmet,482635162,Eternal@icloud.com,american,$$$$,87527614
2126,Tender Delights,350590850,Tender@gmail.com,italian,$,40976008
2127,Salt Garden,839570930,Salt@icloud.com,american,$$$$,57714138
2128,Table Gourmet,971240750,Table@gmx.com,thai,$$$,92731380
2129,Crispy Crunch,748196303,Crispy@mail.com,thai,$,95412008
2130,Global & Ladle,241328824,Global@outlook.com,american,$$$$,89379709
2131,Blue Greens,186545107,Blue@protonmail.com,vegetarian,$$$$,79798158
2132,Spice Zest,349629336,Spice@gmail.com,mexican,$,48906144
2133,Urban Palace,221583533,Urban@icloud.com,arabic,$$,46486555
2134,Red Spoon,149115829,Red@aol.com,american,$$$$,61939706
2135,Spice Garden,337503098,Spice@icloud.com,italian,$$,79850489
2136,Wholesome Tastes,232600373,Wholesome@mail.com,arabic,$$$,36040428
2137,Cheese Bistro,112523317,Cheese@icloud.com,thai,$$,78716518
2138,Gourmet & Savor,759389596,Gourmet@hotmail.com,japanese,$,75857642
2139,Sip Roaming Fork,886998362,Sip@zoho.com,arabic,$$,70863654
2140,Crisp Perfection,182923779,Crisp@zoho.com,arabic,$,94793383
2141,Crispy Trail,245911128,Crispy@protonmail.com,arabic,$$$,60102522
2142,Crafted Tales,392739843,Crafted@outlook.com,thai,$$$$,64689566
2143,The Crunch,417683605,The@mail.com,american,$,27855133
2144,Urban Bites,486250920,Urban@aol.com,mexican,$$$$,47778876
2145,Mango Kitchen,788603221,Mango@gmx.com,american,$$$,10266200
2146,Golden Bliss,505539976,Golden@gmx.com,arabic,$$$$,72795460
2147,Mango Please,518163887,Mango@gmx.com,thai,$$$$,23844348
2148,Eternal Crunch,395868763,Eternal@mail.com,japanese,$$$,79409052
2149,Lemon Tastes,312521191,Lemon@aol.com,italian,$$$,14336942
2150,Zen Crunch,315172012,Zen@gmail.com,thai,$$$,73334402
2151,Wholesome Seasons,400608411,Wholesome@gmx.com,mexican,$,70562250
2152,Brick View Bistro,702287396,Brick@gmx.com,mexican,$$,59908285
2153,Mosaic Grind,479770555,Mosaic@icloud.com,american,$$$$,11989586
2154,Red Street Cafe,160520201,Red@hotmail.com,italian,$$$$,75241790
2155,Savory Spoon,440975472,Savory@aol.com,thai,$$$$,81223548
2156,Savory Fusion,164232473,Savory@aol.com,mexican,$$$$,65239433
2157,Sip Spoon,183282730,Sip@protonmail.com,american,$$,62600917
2158,Harbor Kettle,366999202,Harbor@icloud.com,vegetarian,$,43470824
2159,Sunny Zest,527168278,Sunny@mail.com,vegetarian,$$$$,20310714
2160,Savor Bites,438760743,Savor@zoho.com,american,$,39735747
2161,Wholesome Grind,274401527,Wholesome@aol.com,japanese,$,30286589
2162,Urban Crunch,744306989,Urban@mail.com,japanese,$,96252766
2163,Wholesome Fare,753002054,Wholesome@mail.com,vegetarian,$$$,47571002
2164,Table Tastes,192822280,Table@hotmail.com,mexican,$$,54831815
2165,Crispy Tastes,457944793,Crispy@protonmail.com,american,$$$,71102622
2166,Copper Bites,413244754,Copper@protonmail.com,thai,$$$,50303941
2167,Fusion & Ladle,800546562,Fusion@yahoo.com,japanese,$$,89476791
2168,Pasta Street,801638134,Pasta@gmail.com,arabic,$$,10325995
2169,Bella Greens,495217800,Bella@aol.com,japanese,$,74258688
2170,Blue Gourmet,562466785,Blue@gmx.com,american,$,35432777
2171,Salt Perfection,681198592,Salt@icloud.com,thai,$$$,40388801
2172,Sip Nook,446357323,Sip@yahoo.com,vegetarian,$$,28755056
2173,Zen Greens,512098930,Zen@hotmail.com,thai,$,45444457
2174,Lemon Twist,308661483,Lemon@icloud.com,thai,$$$$,15597160
2175,Pasta & Fresh,150755488,Pasta@icloud.com,arabic,$$$$,50185412
2176,Crafted View Bistro,301420141,Crafted@mail.com,japanese,$,41845166
2177,Savory Wok,908695589,Savory@icloud.com,mexican,$$,76648040
2178,Urban Tastes,858624304,Urban@mail.com,american,$$,25913342
2179,Blue Crunch,523429091,Blue@gmx.com,thai,$$$,10088741
2180,Maple Zest,257743866,Maple@protonmail.com,japanese,$$$,22595783
2181,Plated Seasons,583458311,Plated@gmx.com,american,$$$$,69202609
2182,Crispy Pepper Grill,859062502,Crispy@yahoo.com,american,$$,21344239
2183,Epicurean Grind,137840636,Epicurean@yahoo.com,arabic,$,56544051
2184,Salt Moments,343631358,Salt@gmx.com,thai,$$$$,23822704
2185,Savory Side Grill,984265652,Savory@aol.com,thai,$$$,51486632
2186,Cheese Bliss,182520113,Cheese@yahoo.com,mexican,$$,86093878
2187,Pasta Please,298597534,Pasta@protonmail.com,arabic,$$,73447902
2188,Spice Harvest,143318313,Spice@gmail.com,vegetarian,$$$,89969385
2189,Salt Harvest,720259588,Salt@yahoo.com,italian,$$$$,36161782
2190,Salt Tastes,663387185,Salt@aol.com,italian,$,68296638
2191,Table Bliss,942799376,Table@gmail.com,arabic,$$$,47098824
2192,Crafted Garden,268532943,Crafted@zoho.com,vegetarian,$$,53605008
2193,Urban Cuisine,439497452,Urban@aol.com,thai,$$$,55955489
2194,Savory Wok,617169242,Savory@mail.com,japanese,$$$,94000408
2195,The Side Grill,545968934,The@aol.com,arabic,$$$$,38205063
2196,Urban Kitchen,209217308,Urban@gmail.com,vegetarian,$$,14713856
2197,Twisted Bites,420855745,Twisted@gmail.com,american,$$$$,77995913
2198,Harbor & Savor,294609915,Harbor@aol.com,italian,$$$$,40422224
2199,Mango Edge,579219179,Mango@yahoo.com,italian,$,35340008
2200,Tender Chop House,946315195,Tender@yahoo.com,vegetarian,$$$,51078332
2201,Brick & Ladle,198490130,Brick@hotmail.com,arabic,$$$,41135152
2202,Sip Spoon,402800397,Sip@hotmail.com,american,$$$,35644812
2203,Twisted Side Grill,581657991,Twisted@zoho.com,vegetarian,$$,71176039
2204,Taste Seasons,646541073,Taste@mail.com,american,$$$$,47011373
2205,Taste Chop House,111102826,Taste@mail.com,thai,$$$$,18562100
2206,Nectar Wok,220522211,Nectar@protonmail.com,mexican,$$$,43950454
2207,Copper Wok,407175606,Copper@yahoo.com,italian,$,12049203
2208,Crisp View Bistro,122498699,Crisp@outlook.com,american,$$$$,67846449
2209,Savor Trail,641341392,Savor@gmail.com,italian,$$,89763140
2210,Nectar Cuisine,491831836,Nectar@zoho.com,thai,$$$,92983790
2211,Wholesome Eats,496958683,Wholesome@zoho.com,arabic,$$$$,65323299
2212,Harbor Pepper Grill,799894458,Harbor@gmx.com,arabic,$$$,44943020
2213,Wholesome Perfection,195727693,Wholesome@gmx.com,mexican,$$$$,88279294
2214,Eternal Pepper Grill,669096628,Eternal@gmx.com,japanese,$$$$,57680877
2215,Basil & Ladle,832257368,Basil@gmx.com,mexican,$$,68942938
2216,Spice Chop House,306848797,Spice@outlook.com,thai,$$$,41983539
2217,Sip Haven,806326413,Sip@icloud.com,japanese,$,66497715
2218,Ocean Please,701771991,Ocean@yahoo.com,vegetarian,$$$,14410035
2219,Silver Bliss,751992032,Silver@yahoo.com,arabic,$,69781368
2220,Blue & Savor,885822822,Blue@protonmail.com,italian,$$$$,63456022
2221,Zen Bistro,622687898,Zen@protonmail.com,mexican,$$,36811800
2222,Copper Pepper Grill,890049491,Copper@hotmail.com,thai,$$$$,92522743
2223,Tender Twist,697924204,Tender@icloud.com,american,$$$,50171793
2224,Golden Gourmet,242732940,Golden@gmail.com,mexican,$$$$,83105624
2225,Mosaic Side Grill,821028497,Mosaic@mail.com,mexican,$$$$,39890478
2226,Plated Roaming Fork,779435013,Plated@gmx.com,italian,$$$$,61494211
2227,Harbor Bites,754214176,Harbor@zoho.com,vegetarian,$$$,34499072
2228,Spice & Ladle,256396017,Spice@gmail.com,american,$$$,98610297
2229,Table Tales,659121788,Table@outlook.com,arabic,$$$$,14266415
2230,Wholesome Trail,353423200,Wholesome@mail.com,italian,$$$$,69397401
2231,Red Tastes,702638903,Red@mail.com,mexican,$$$$,12095686
2232,Savor Bliss,637603479,Savor@protonmail.com,american,$,68045400
2233,Copper & Sugar,476442257,Copper@yahoo.com,japanese,$,26079670
2234,Sunny Pepper Grill,627848023,Sunny@protonmail.com,italian,$$$,82103635
2235,Golden & Fresh,739339880,Golden@gmail.com,italian,$$$$,56444240
2236,Ocean Garden,287496081,Ocean@hotmail.com,japanese,$,14419544
2237,Bella Plate,466120946,Bella@outlook.com,japanese,$$,45605817
2238,Tender Moments,292462765,Tender@hotmail.com,american,$$$$,12956428
2239,Fusion Bliss,476622644,Fusion@mail.com,vegetarian,$,74076074
2240,City Harvest,867820688,City@hotmail.com,thai,$$,96204935
2241,City Haven,728592625,City@hotmail.com,vegetarian,$$,23379217
2242,Mango Haven,388040373,Mango@gmx.com,arabic,$,39208740
2243,Copper Kitchen,441915195,Copper@aol.com,arabic,$$$,58569592
2244,Basil Street Cafe,578328173,Basil@yahoo.com,american,$$$$,56849020
2245,Twisted Street Cafe,323931878,Twisted@gmx.com,vegetarian,$$$$,69475115
2246,Ocean Chop House,614859275,Ocean@mail.com,arabic,$$,68995014
2247,Bella & Fresh,203962698,Bella@yahoo.com,vegetarian,$$$$,54135421
2248,Savory Roaming Fork,176936913,Savory@protonmail.com,american,$$$,55628686
2249,Mango Perfection,881963868,Mango@mail.com,italian,$$$,85833368
2250,Basil Side Grill,813149908,Basil@outlook.com,vegetarian,$$$,75656604
2251,Global Greens,177979089,Global@protonmail.com,mexican,$$,40804036
2252,Minty Perfection,682422310,Minty@mail.com,arabic,$,93403526
2253,Taste Zest,301007659,Taste@zoho.com,american,$$$,98293341
2254,Savor Roaming Fork,925597454,Savor@gmx.com,arabic,$$,77617185
2255,Urban & Fresh,345764861,Urban@hotmail.com,thai,$$,37911614
2256,Zen Crunch,754241903,Zen@aol.com,mexican,$$$$,51245357
2257,Spice Chop House,308558461,Spice@outlook.com,thai,$,88165719
2258,Bella Street Cafe,521142732,Bella@mail.com,italian,$,43779579
2259,Chop Plate,786572458,Chop@hotmail.com,japanese,$$$,33134773
2260,Crisp Haven,644313353,Crisp@zoho.com,mexican,$$$,44432509
2261,Nectar Eats,509309236,Nectar@hotmail.com,vegetarian,$$,46021177
2262,Plated Crunch,228660553,Plated@zoho.com,mexican,$$$$,79439388
2263,Silver Seasons,739810807,Silver@outlook.com,italian,$$,85251578
2264,Urban Bliss,511266525,Urban@hotmail.com,italian,$$$$,61650120
2265,Ocean Kitchen,645945191,Ocean@protonmail.com,arabic,$,23210967
2266,Silver Grind,639825610,Silver@outlook.com,arabic,$,10961602
2267,Red Chop House,830670303,Red@protonmail.com,italian,$$,53539943
2268,Minty Chop House,124814261,Minty@gmail.com,vegetarian,$,86210277
2269,Red Edge,888032215,Red@mail.com,vegetarian,$$$$,44640854
2270,Mosaic Garden,288752857,Mosaic@aol.com,japanese,$$,94102731
2271,Minty Grind,494040380,Minty@outlook.com,italian,$,82602190
2272,The Fare,346311542,The@mail.com,thai,$,86275296
2273,Urban Tales,315334029,Urban@mail.com,american,$$,54316052
2274,Blue Zest,699449075,Blue@icloud.com,arabic,$$$,46610978
2275,Table & Savor,490273360,Table@hotmail.com,japanese,$,34401811
2276,Crafted Pepper Grill,539113960,Crafted@protonmail.com,japanese,$$$,65529545
2277,Epicurean Fare,372013584,Epicurean@hotmail.com,thai,$,33819345
2278,Savory Gourmet,911146526,Savory@gmail.com,italian,$$$,92780996
2279,Plated Nook,169523677,Plated@outlook.com,mexican,$,48581876
2280,Crafted Twist,497995583,Crafted@outlook.com,japanese,$$$,22861799
2281,Savor Wok,387410756,Savor@hotmail.com,italian,$,76147136
2282,Urban Edge,906474674,Urban@gmx.com,italian,$$$,46860127
2283,Twisted Palace,881043044,Twisted@gmail.com,vegetarian,$$$,58297104
2284,Chop Oven,790339435,Chop@gmail.com,arabic,$$$$,25248411
2285,Nectar Please,778306404,Nectar@gmail.com,japanese,$$$$,97612592
2286,Maple Tastes,879674403,Maple@aol.com,american,$$,47631602
2287,Wholesome Eats,655111722,Wholesome@outlook.com,arabic,$,45979634
2288,Ocean Please,742459502,Ocean@yahoo.com,vegetarian,$$$$,96063930
2289,Salt Garden,971091593,Salt@gmail.com,arabic,$$$$,31773036
2290,Tender Please,487219036,Tender@outlook.com,japanese,$$,14879507
2291,Global Kitchen,616208115,Global@gmail.com,thai,$$$,85051185
2292,Taste Haven,337499800,Taste@hotmail.com,vegetarian,$$$$,46675779
2293,Lemon & Fresh,917470538,Lemon@outlook.com,thai,$,93417081
2294,Twisted Trail,179066911,Twisted@protonmail.com,vegetarian,$,44334163
2295,Zen Edge,658940670,Zen@aol.com,vegetarian,$$,16373573
2296,Urban Cuisine,791646760,Urban@outlook.com,thai,$$,47548891
2297,Zen Fusion,658351275,Zen@aol.com,mexican,$,74207273
2298,Copper Gourmet,314268838,Copper@mail.com,mexican,$$,67888523
2299,Tender & Sugar,469422989,Tender@outlook.com,mexican,$$$$,44975163
2300,Gourmet Zest,700333813,Gourmet@zoho.com,vegetarian,$$,56740196
2301,Chop Delights,520525689,Chop@zoho.com,japanese,$$,96800367
2302,Table Kitchen,568322806,Table@outlook.com,japanese,$$$,54382410
2303,Zen Greens,732709280,Zen@gmail.com,italian,$,50009772
2304,Red Eats,313920737,Red@protonmail.com,japanese,$$,93654090
2305,Cheese Side Grill,505015655,Cheese@zoho.com,american,$$$$,55362789
2306,Bella Wok,693561926,Bella@hotmail.com,vegetarian,$$$$,10003637
2307,Savory Plate,617785726,Savory@gmail.com,american,$$$,16492561
2308,Whisk Kitchen,325279332,Whisk@hotmail.com,mexican,$,57465698
2309,Brick Fusion,856503498,Brick@gmx.com,american,$,17564644
2310,Savor Perfection,642974960,Savor@zoho.com,arabic,$$$$,77554845
2311,Sip Kettle,106049238,Sip@gmx.com,vegetarian,$,69522096
2312,Nectar Delights,349872252,Nectar@protonmail.com,mexican,$,88461320
2313,Epicurean Street,534240136,Epicurean@zoho.com,american,$$,30501126
2314,Table Delights,432632703,Table@yahoo.com,japanese,$,88346676
2315,Silver Perfection,176906662,Silver@mail.com,mexican,$$,15984180
2316,Blue Fare,474615341,Blue@protonmail.com,arabic,$,17186982
2317,Nectar Bites,996999105,Nectar@icloud.com,japanese,$$$$,34958920
2318,Whisk Cuisine,908156950,Whisk@icloud.com,mexican,$$,78751998
2319,Crafted Trail,632155052,Crafted@hotmail.com,japanese,$,55201273
2320,Golden Tastes,690377168,Golden@aol.com,japanese,$,95527478
2321,Mosaic Please,973446182,Mosaic@icloud.com,thai,$$$$,93477751
2322,Table Kitchen,211655280,Table@protonmail.com,italian,$,99175730
2323,Golden Fare,555019639,Golden@mail.com,vegetarian,$$,65610944
2324,Fusion Haven,709151222,Fusion@gmail.com,arabic,$$$,96119661
2325,Lemon Bites,609477952,Lemon@gmail.com,italian,$$$$,55031606
2326,Plated Nook,839152530,Plated@mail.com,thai,$$$,47575856
2327,Salt Tales,622872719,Salt@icloud.com,mexican,$$$$,74443226
2328,Epicurean Kettle,355331245,Epicurean@mail.com,mexican,$$$$,39524570
2329,Savory Kitchen,138372557,Savory@yahoo.com,vegetarian,$,23366499
2330,Sunny Wok,990884818,Sunny@zoho.com,thai,$$$,75403806
2331,Savory & Fresh,226368904,Savory@aol.com,american,$$,39455327
2332,Sunny Eats,876821559,Sunny@icloud.com,american,$$,47614778
2333,Harbor Grind,612890783,Harbor@gmail.com,arabic,$,49080317
2334,Table Seasons,678752685,Table@aol.com,japanese,$,19877175
2335,Plated Street Cafe,313798152,Plated@aol.com,thai,$,45997896
2336,Minty Roaming Fork,373452437,Minty@hotmail.com,italian,$$$$,71246777
2337,Nectar Edge,134872775,Nectar@outlook.com,italian,$$,84163750
2338,The Edge,570402013,The@aol.com,mexican,$$$,24905185
2339,Nectar Nook,496409620,Nectar@yahoo.com,italian,$$$,90438250
2340,Zen Fare,623624019,Zen@aol.com,vegetarian,$$,40057925
2341,Crisp Nook,713651220,Crisp@mail.com,japanese,$$$,64035303
2342,Maple Kettle,867989579,Maple@gmail.com,vegetarian,$$$$,47290482
2343,Salt Twist,492987853,Salt@gmx.com,thai,$$$,19156386
2344,Gourmet Delights,292402787,Gourmet@mail.com,arabic,$$$$,98784500
2345,City Oven,913204479,City@mail.com,vegetarian,$$$$,68493222
2346,The Seasons,125477312,The@hotmail.com,japanese,$$$,66185413
2347,Tender Street,568181009,Tender@gmail.com,vegetarian,$$$$,75620836
2348,Fusion Spoon,930901892,Fusion@outlook.com,vegetarian,$,85931913
2349,Plated Seasons,842864649,Plated@gmx.com,vegetarian,$$,23156869
2350,Urban Roaming Fork,216274778,Urban@gmx.com,thai,$$$$,72581016
2351,Savory Oven,740720996,Savory@gmx.com,vegetarian,$,66599108
2352,Mango Street Cafe,111632651,Mango@gmail.com,thai,$$$$,17029768
2353,Zen Side Grill,802594127,Zen@mail.com,american,$,96430643
2354,Table Bistro,418541309,Table@mail.com,mexican,$$,33769496
2355,Ocean Eats,795938714,Ocean@hotmail.com,american,$$$,63178594
2356,Plated Zest,666136239,Plated@mail.com,vegetarian,$,76487825
2357,Taste Fusion,713011298,Taste@protonmail.com,arabic,$,59897173
2358,Maple Gourmet,149495453,Maple@aol.com,italian,$$$,22663422
2359,Sunny Harvest,549606036,Sunny@mail.com,japanese,$,37093246
2360,Gourmet Edge,807415405,Gourmet@zoho.com,arabic,$$$,76381002
2361,Wholesome Crunch,753046804,Wholesome@mail.com,japanese,$$$,83495934
2362,Plated Moments,861880094,Plated@zoho.com,thai,$$$,83633679
2363,Silver Moments,451580431,Silver@gmx.com,vegetarian,$$$$,55848718
2364,Tender Pepper Grill,266110392,Tender@yahoo.com,vegetarian,$$$$,43261890
2365,City Palace,289652985,City@mail.com,thai,$,34767749
2366,Gourmet Kettle,482702170,Gourmet@hotmail.com,italian,$,81909254
2367,Silver & Sugar,412646012,Silver@zoho.com,mexican,$,53843657
2368,Salt Bites,766050222,Salt@mail.com,american,$$$$,56282420
2369,Maple Side Grill,418963875,Maple@outlook.com,italian,$$,85097427
2370,Nectar Perfection,600083352,Nectar@gmail.com,vegetarian,$$$$,94314302
2371,Table Please,559833399,Table@hotmail.com,arabic,$$$$,98969886
2372,Taste Harvest,904798274,Taste@protonmail.com,vegetarian,$,21397268
2373,Urban Oven,525843088,Urban@hotmail.com,japanese,$$,41970945
2374,Urban Seasons,848257861,Urban@hotmail.com,vegetarian,$,48135721
2375,Salt Perfection,323894583,Salt@yahoo.com,japanese,$$$,24961012
2376,Red Side Grill,225105494,Red@mail.com,thai,$$$$,99239670
2377,Silver Bistro,230591450,Silver@yahoo.com,american,$$$,86220786
2378,Crafted & Sugar,943236198,Crafted@hotmail.com,american,$$$,53649424
2379,City & Savor,378767509,City@protonmail.com,italian,$,80148461
2380,Gourmet Kitchen,161894085,Gourmet@protonmail.com,american,$$$$,83523467
2381,Tender Fare,516052704,Tender@zoho.com,japanese,$$$,96143861
2382,Minty View Bistro,354958066,Minty@protonmail.com,american,$$$$,92018963
2383,Silver Wok,964666186,Silver@protonmail.com,vegetarian,$$$$,12006781
2384,Mango Twist,102548013,Mango@protonmail.com,italian,$,81768794
2385,Lemon Delights,425054788,Lemon@hotmail.com,italian,$$$$,41325608
2386,Salt Crunch,367427506,Salt@outlook.com,arabic,$$,65672341
2387,Crispy Bites,423564506,Crispy@mail.com,italian,$$$$,34606048
2388,Tender Perfection,541094757,Tender@protonmail.com,arabic,$$$$,40487914
2389,Silver Greens,552472154,Silver@gmx.com,mexican,$,54346885
2390,Global Seasons,334679652,Global@hotmail.com,arabic,$$,23420986
2391,Blue Street,169991197,Blue@aol.com,arabic,$$,61020731
2392,Epicurean Side Grill,532663046,Epicurean@gmx.com,japanese,$$$$,68557240
2393,Sunny Fusion,575129843,Sunny@zoho.com,japanese,$$$,84155260
2394,Brick Zest,194784155,Brick@aol.com,american,$,86319859
2395,Silver Tales,818896701,Silver@mail.com,vegetarian,$$,22884152
2396,Taste Bites,428657521,Taste@outlook.com,american,$$,10230975
2397,Crafted Roaming Fork,673993863,Crafted@gmail.com,arabic,$$,96051930
2398,Table Trail,494564901,Table@yahoo.com,japanese,$$$,55494910
2399,Nectar Garden,118114217,Nectar@icloud.com,american,$$,61380574
2400,City Tales,895593325,City@gmx.com,japanese,$$,72541656
2401,Global Gourmet,959098317,Global@mail.com,mexican,$$$,82914504
2402,Urban Haven,430534188,Urban@aol.com,american,$$,13407281
2403,Urban Tales,219369822,Urban@aol.com,japanese,$$,97816581
