id,name,phone,email,cuisine_type,price_range,vat_code
2124,Crafted Crunch,2347062755,Crafted@protonmail.com,japanese,$,5166234436
2125,Epicurean Roaming Fork,9899978913,Epicurean@gmail.com,mexican,$$$,5301158201
2126,Mango View Bistro,7239905392,Mango@aol.com,italian,$$$$,1402795284
2127,Mosaic Garden,2885736194,Mosaic@gmx.com,arabic,$$,1660482804
2128,Red Spoon,9138252609,Red@zoho.com,vegetarian,$$$$,7423826050
2129,Savor Spoon,6520320422,Savor@outlook.com,vegetarian,$$$,5594200849
2130,Minty Tastes,5838570859,Minty@gmail.com,arabic,$,4636560209
2131,Mosaic Side Grill,1068183870,Mosaic@zoho.com,italian,$$$,2784548662
2132,Epicurean Plate,8005189851,Epicurean@icloud.com,thai,$$$,2691200548
2133,Mango Perfection,2257340582,Mango@yahoo.com,japanese,$$$$,4487518668
2134,City & Fresh,1417851522,City@gmail.com,american,$,6189888112
2135,Table Crunch,1169845497,Table@mail.com,vegetarian,$$,9382377146
2136,Pasta & Savor,6269517368,Pasta@gmx.com,vegetarian,$$$,4623079925
2137,Silver Tastes,6269098880,Silver@gmail.com,mexican,$$$$,3770621786
2138,Mosaic Perfection,8242681383,Mosaic@gmx.com,american,$,5132099454
2139,Mango & Sugar,2061326626,Mango@mail.com,thai,$,3871155010
2140,Golden Pepper Grill,9661883069,Golden@outlook.com,italian,$$$$,9921958802
2141,Urban Delights,7575572185,Urban@zoho.com,thai,$$$,5442330343
2142,Twisted Side Grill,3087314674,Twisted@protonmail.com,japanese,$$$,3201019312
2143,Zen Gourmet,9302415040,Zen@protonmail.com,japanese,$$$,1397919612
2144,Basil Perfection,5094849077,Basil@protonmail.com,italian,$,9831488211
2145,Ocean Street Cafe,4660359957,Ocean@yahoo.com,japanese,$$$,1996776181
2146,Bella & Ladle,3207592037,Bella@zoho.com,italian,$$,2767508224
2147,Sip & Sugar,9147129175,Sip@aol.com,thai,$$,4768397403
2148,Brick Bistro,4557036000,Brick@gmail.com,mexican,$$,3403436781
2149,The View Bistro,3100463532,The@hotmail.com,vegetarian,$$$,1242994018
2150,Savory Bliss,4524837289,Savory@outlook.com,italian,$$$$,4347752517
2151,Crispy Oven,2123402659,Crispy@gmail.com,vegetarian,$$,7781646212
2152,Crisp Delights,9028126641,Crisp@protonmail.com,japanese,$$,5366039500
2153,Sip Zest,8133378712,Sip@hotmail.com,american,$$,1369153627
2154,Global & Savor,7542401072,Global@aol.com,vegetarian,$$$,6189306230
2155,Crafted Gourmet,5705915049,Crafted@icloud.com,italian,$$,1291867481
2156,Crafted Pepper Grill,9273779838,Crafted@gmx.com,vegetarian,$$,7178134014
2157,Plated Delights,3492635812,Plated@outlook.com,italian,$$,7617230296
2158,Whisk & Ladle,2309204592,Whisk@outlook.com,mexican,$,7539418533
2159,Fusion Garden,8741928548,Fusion@mail.com,thai,$$$$,6467113307
2160,Mosaic Grind,2581620262,Mosaic@zoho.com,american,$$,6404583104
2161,Mosaic Zest,2013545623,Mosaic@icloud.com,italian,$$$$,2956754925
2162,The Zest,7613043924,The@aol.com,italian,$$$$,5374254634
2163,Brick Zest,7969157395,Brick@gmail.com,arabic,$$,4288974689
2164,Twisted Kettle,6156481010,Twisted@zoho.com,italian,$$$$,2640133713
2165,Pasta Side Grill,9417236983,Pasta@outlook.com,thai,$$$$,8912709666
2166,Urban Harvest,3989324786,Urban@outlook.com,thai,$,8533121789
2167,Crispy Kettle,7810685549,Crispy@yahoo.com,arabic,$$$,9465583840
2168,Epicurean Nook,2647662833,Epicurean@zoho.com,vegetarian,$$,9981290311
2169,Gourmet Street,5946263479,Gourmet@aol.com,arabic,$,7261030553
2170,Taste View Bistro,3207252635,Taste@outlook.com,american,$$$$,5803107684
2171,Minty Seasons,3165882735,Minty@hotmail.com,japanese,$,5364797757
2172,Zen Delights,6097232092,Zen@icloud.com,arabic,$$$,8820718735
2173,Table Wok,6516223065,Table@gmail.com,thai,$$,7577357776
2174,Lemon Side Grill,5342454876,Lemon@gmail.com,american,$$$$,2204905762
2175,Sip Kettle,8114260912,Sip@zoho.com,italian,$$$$,5880771684
2176,Copper Chop House,6282978639,Copper@yahoo.com,arabic,$$$$,6954365029
2177,Bella View Bistro,8694305585,Bella@aol.com,japanese,$$$,9033313994
2178,Blue Street,2996844254,Blue@protonmail.com,mexican,$$$,6051350598
2179,Mosaic Fare,8353734894,Mosaic@gmx.com,thai,$$$,8871520999
2180,Nectar Wok,4138072737,Nectar@outlook.com,mexican,$$$,7186364822
2181,Crispy Kitchen,6679170272,Crispy@outlook.com,italian,$$$$,7930004135
2182,Zen View Bistro,3641228617,Zen@mail.com,arabic,$$$$,4690482488
2183,Crispy Delights,2140340256,Crispy@aol.com,mexican,$$,1516358100
2184,Minty & Sugar,2606230299,Minty@icloud.com,american,$$$$,8358837151
2185,Taste Tastes,7205952885,Taste@gmx.com,japanese,$,9656384945
2186,Eternal Bliss,9331062852,Eternal@outlook.com,american,$$$$,4406183947
2187,Nectar Bliss,5741200715,Nectar@gmail.com,italian,$$,8624916562
2188,Lemon Greens,4119990532,Lemon@mail.com,vegetarian,$$,9112570678
2189,Brick Fare,9173622524,Brick@gmx.com,italian,$$$,3566157378
2190,Pasta Side Grill,1750579940,Pasta@protonmail.com,thai,$$,1161719441
2191,Lemon Nook,2330890448,Lemon@mail.com,mexican,$,3978413842
2192,Silver Kitchen,6230034641,Silver@outlook.com,mexican,$$$,6660202769
2193,Bella Trail,8410533417,Bella@yahoo.com,american,$$$$,7370609258
2194,Zen Crunch,9610278783,Zen@protonmail.com,vegetarian,$$$$,6595895100
2195,Urban Oven,3575001160,Urban@gmx.com,japanese,$$$$,1820490876
2196,Spice Side Grill,2701761948,Spice@mail.com,italian,$$,5437368840
2197,Whisk Twist,4403878203,Whisk@yahoo.com,arabic,$,2532687069
2198,Twisted Kitchen,4347653655,Twisted@gmx.com,italian,$$,7110187896
2199,Cheese Bistro,9688510820,Cheese@zoho.com,arabic,$$,3084329810
2200,Ocean Twist,6275736125,Ocean@zoho.com,arabic,$,3851700929
2201,Crisp Side Grill,7042887360,Crisp@gmx.com,vegetarian,$$$,7849942259
2202,Sunny Chop House,9624164895,Sunny@yahoo.com,arabic,$,3045188652
2203,Table Zest,8563961768,Table@hotmail.com,american,$$$,1073924794
2204,Plated Please,6414190936,Plated@zoho.com,japanese,$$$$,5771566464
2205,Epicurean Street,1607906616,Epicurean@aol.com,italian,$$$$,5179188555
2206,Twisted Bliss,1237422920,Twisted@protonmail.com,italian,$$$,5237966470
2207,Cheese Eats,2935615697,Cheese@hotmail.com,mexican,$$$,2220225899
2208,Whisk Edge,5203357319,Whisk@gmx.com,american,$$,6229088454
2209,Copper Harvest,6300335235,Copper@hotmail.com,american,$$,3616682203
2210,Chop Cuisine,6308406140,Chop@aol.com,thai,$$$,5522695254
2211,Harbor Street Cafe,4362629963,Harbor@gmail.com,american,$$,8693630883
2212,Epicurean Bites,6948774227,Epicurean@gmail.com,arabic,$,8171440042
2213,Golden Fare,7375902639,Golden@yahoo.com,japanese,$,4500718711
2214,Silver Tastes,7174923945,Silver@mail.com,thai,$,8682976311
2215,Basil Street,9265878862,Basil@zoho.com,american,$$$,4737367607
2216,The Haven,4916806339,The@zoho.com,arabic,$$$$,2163470601
2217,Cheese Palace,6154287639,Cheese@yahoo.com,japanese,$$,3238274650
2218,Golden Roaming Fork,1013278011,Golden@icloud.com,american,$$$$,8140925631
2219,Lemon Edge,7566206603,Lemon@hotmail.com,american,$,3297247099
2220,Urban Zest,8302171305,Urban@icloud.com,mexican,$,5529873862
2221,Minty Moments,2488372607,Minty@aol.com,italian,$$,1146602438
2222,Copper Gourmet,1967369607,Copper@icloud.com,japanese,$$$$,6781475133
2223,Crafted Tales,8896501255,Crafted@yahoo.com,arabic,$,2687514955
2224,Silver & Fresh,6775181431,Silver@icloud.com,vegetarian,$$,8875790888
2225,Zen Greens,3578735013,Zen@outlook.com,american,$,7168294320
2226,Zen Bites,1023502544,Zen@aol.com,japanese,$,5420617993
2227,Eternal Bites,4597235246,Eternal@gmx.com,thai,$$$$,1533125343
2228,Nectar Kettle,3371708339,Nectar@gmail.com,mexican,$$$,6651885832
2229,Minty Oven,1293235015,Minty@outlook.com,italian,$$$,5578516216
2230,Harbor Perfection,6577142926,Harbor@outlook.com,arabic,$$$,1533600790
2231,Chop Bliss,6310953479,Chop@zoho.com,italian,$$,5066942424
2232,The Street,1281204224,The@mail.com,mexican,$$$,8013591278
2233,Eternal & Sugar,2911757377,Eternal@mail.com,thai,$$,1060468788
2234,Harbor Grind,1071730410,Harbor@gmail.com,arabic,$$,5746607064
2235,Zen Seasons,2409042019,Zen@yahoo.com,thai,$$$$,2713237921
2236,City Please,3389968524,City@icloud.com,japanese,$,2191207281
2237,Sunny Eats,2437899857,Sunny@gmail.com,vegetarian,$,6989019473
2238,Maple View Bistro,7846202616,Maple@mail.com,italian,$$$$,9856514669
2239,Ocean & Fresh,4285432119,Ocean@mail.com,vegetarian,$$$$,2084589755
2240,Crispy Wok,6585109465,Crispy@yahoo.com,italian,$,4571059032
2241,Zen Seasons,7767141152,Zen@gmail.com,japanese,$$,5972456299
2242,Red Nook,6224617970,Red@gmail.com,japanese,$,8775776593
2243,Tender Spoon,2446053022,Tender@gmx.com,arabic,$$$$,2717127630
2244,Table Perfection,7798199317,Table@icloud.com,japanese,$$,9755893899
2245,Urban Moments,5790917449,Urban@yahoo.com,thai,$$$,3011988939
2246,Sunny Delights,8228804583,Sunny@protonmail.com,mexican,$$$,9646259629
2247,Global Please,6404464284,Global@protonmail.com,arabic,$,4108807891
2248,Pasta Eats,1920149035,Pasta@icloud.com,italian,$$$,1727783736
2249,Crispy Trail,7358436068,Crispy@yahoo.com,japanese,$$$$,5557238410
2250,Sunny Fare,7162391797,Sunny@icloud.com,japanese,$$$$,9504961508
2251,Plated Eats,6835011620,Plated@zoho.com,american,$$,7738376392
2252,Sip Tales,3746884228,Sip@protonmail.com,italian,$$,5260517619
2253,Zen Street Cafe,7163877726,Zen@protonmail.com,arabic,$,1641228156
2254,Bella Edge,7919691157,Bella@icloud.com,italian,$$$,8256764576
2255,Harbor Edge,5776784428,Harbor@icloud.com,mexican,$$,1243995291
2256,Taste Edge,5031139144,Taste@yahoo.com,italian,$$,8602327716
2257,Minty Cuisine,9140162292,Minty@gmx.com,vegetarian,$$$,7887352463
2258,Global & Fresh,4998967940,Global@icloud.com,vegetarian,$$$,3725629976
2259,Whisk Edge,8860628576,Whisk@aol.com,american,$$$$,3900991859
2260,Cheese Harvest,2518464943,Cheese@aol.com,thai,$$$$,7116151672
2261,Salt Side Grill,8479499660,Salt@yahoo.com,italian,$$$,5255213454
2262,Silver & Ladle,4212441511,Silver@aol.com,japanese,$$$$,1060815427
2263,Zen Moments,6379543915,Zen@zoho.com,japanese,$$$,1211602866
2264,Salt Spoon,3159433273,Salt@hotmail.com,japanese,$$,1593745160
2265,Crispy & Sugar,2093067151,Crispy@outlook.com,vegetarian,$$$,9902967686
2266,Sip Fare,4345225689,Sip@mail.com,italian,$$$,8435787087
2267,Taste Oven,3402455957,Taste@hotmail.com,vegetarian,$$,4131590325
2268,Mosaic Zest,6294481948,Mosaic@protonmail.com,arabic,$$,9864554317
2269,The Street,6793373836,The@icloud.com,mexican,$$$$,2546881322
2270,Minty Pepper Grill,9454105995,Minty@outlook.com,vegetarian,$,5127270757
2271,Savory & Sugar,6268482515,Savory@gmail.com,italian,$,5890273066
2272,Zen & Ladle,7275712115,Zen@aol.com,mexican,$$$$,4601360231
2273,Copper & Ladle,9293963877,Copper@gmx.com,thai,$,4842806565
2274,Lemon Delights,3067844165,Lemon@zoho.com,thai,$,5093595033
2275,Spice Plate,8301691416,Spice@icloud.com,american,$$,3927301155
2276,Fusion Delights,1029024366,Fusion@protonmail.com,american,$$$$,5118799429
2277,Copper Moments,9547944859,Copper@icloud.com,italian,$$$,3673038134
2278,Table & Ladle,5400161744,Table@gmail.com,italian,$$$$,4595158368
2279,Lemon Kitchen,7548510232,Lemon@aol.com,arabic,$$,7042838551
2280,Maple & Ladle,2047950917,Maple@mail.com,american,$$$,6305851509
2281,Ocean Gourmet,3639259884,Ocean@zoho.com,vegetarian,$$$,3719520542
2282,Crafted Twist,6023519696,Crafted@zoho.com,italian,$,6836363638
2283,Salt Bites,9850422140,Salt@zoho.com,thai,$,4441790720
2284,Mosaic Kitchen,8493996979,Mosaic@zoho.com,vegetarian,$$$$,8846668708
2285,Zen Bliss,7281255120,Zen@gmail.com,mexican,$$,5913495493
2286,Silver & Fresh,1465004156,Silver@aol.com,japanese,$$$,1470940057
2287,Table Eats,2520788817,Table@mail.com,thai,$$$,8676413764
2288,Whisk Nook,5660960327,Whisk@gmail.com,japanese,$$$,9722852565
2289,Whisk Chop House,3435253202,Whisk@gmail.com,italian,$$$,3762673759
2290,City Zest,2607408846,City@gmail.com,japanese,$,2777319853
2291,Zen Gourmet,1307532701,Zen@outlook.com,american,$,5343110802
2292,The Bliss,1177597583,The@aol.com,italian,$,8963022874
2293,Wholesome Garden,6191147506,Wholesome@zoho.com,mexican,$$,6480071775
2294,Lemon Kitchen,4100830355,Lemon@icloud.com,american,$$$,5806249544
2295,Plated Bistro,5450114971,Plated@outlook.com,american,$$,5514877340
2296,Epicurean Garden,8634825162,Epicurean@icloud.com,american,$$,9641022522
2297,Savor Grind,1076842914,Savor@gmail.com,italian,$$$,2857435123
2298,Blue & Sugar,2441102796,Blue@gmail.com,japanese,$$$$,5454001451
2299,Harbor Tastes,1392461644,Harbor@icloud.com,japanese,$,3720447158
2300,Nectar Tastes,8194368780,Nectar@outlook.com,italian,$$,2113423483
2301,Basil & Ladle,7651126558,Basil@outlook.com,italian,$$$,3116151634
2302,Minty Perfection,6847645728,Minty@gmail.com,arabic,$$$$,5697319790
2303,Salt Kitchen,3958249063,Salt@outlook.com,american,$$,4816738547
2304,Maple Nook,8213010193,Maple@aol.com,japanese,$$$$,7207058536
2305,Minty Pepper Grill,1709393733,Minty@mail.com,vegetarian,$,7126958430
2306,Crispy Bistro,6583880580,Crispy@outlook.com,japanese,$$,1129251039
2307,Mosaic Kettle,8103597649,Mosaic@zoho.com,arabic,$$$$,6539745789
2308,Nectar Street,1838077014,Nectar@aol.com,thai,$,2250684912
2309,Tender Delights,5776010362,Tender@mail.com,japanese,$$,8428481455
2310,Savor Street Cafe,2739982294,Savor@hotmail.com,vegetarian,$$$$,2102107857
2311,Basil Twist,2408962934,Basil@hotmail.com,japanese,$,2368019694
2312,Chop Cuisine,5150281485,Chop@hotmail.com,japanese,$,2164495757
2313,Crafted Please,1503539042,Crafted@mail.com,american,$$$,6457608243
2314,Red Eats,9406476502,Red@yahoo.com,japanese,$$$,3556885908
2315,Savor Garden,7325764778,Savor@hotmail.com,italian,$,6631387697
2316,Blue Grind,7789994945,Blue@outlook.com,thai,$,8462665506
2317,Spice Street,7349566878,Spice@mail.com,japanese,$$,2430240228
2318,Tender Bites,6016225372,Tender@gmx.com,vegetarian,$,6394201787
2319,Maple Plate,3517918376,Maple@protonmail.com,vegetarian,$$$,7263789666
2320,Zen Gourmet,9908191891,Zen@protonmail.com,italian,$$$,3842490981
2321,Sunny Harvest,5856455691,Sunny@protonmail.com,arabic,$,1456841860
2322,Urban Roaming Fork,8811819927,Urban@icloud.com,arabic,$,1712416268
2323,Zen Tastes,1185223525,Zen@aol.com,vegetarian,$,5130139227
2324,Savory Kettle,3891691017,Savory@yahoo.com,vegetarian,$$$$,5374746778
2325,Minty Grind,1339845797,Minty@protonmail.com,italian,$$$,7028039363
2326,Gourmet Garden,9884893157,Gourmet@mail.com,thai,$,7061745130
2327,Plated Fare,8008372376,Plated@outlook.com,arabic,$$$$,1124481602
2328,Mosaic Trail,6797457124,Mosaic@gmx.com,vegetarian,$$$$,6509337561
2329,Bella Side Grill,3073911292,Bella@yahoo.com,japanese,$$$$,5621252706
2330,Mosaic Palace,5341949612,Mosaic@gmx.com,mexican,$$$$,3778025404
2331,Red Street,2297397090,Red@zoho.com,mexican,$$$,8379716800
2332,Savory Plate,7131896369,Savory@outlook.com,arabic,$$$$,8290812193
2333,Tender Eats,4596954985,Tender@mail.com,mexican,$$$$,5927879762
2334,Bella View Bistro,8272600230,Bella@icloud.com,thai,$$$$,1058757934
2335,Fusion Tastes,5168268678,Fusion@gmail.com,mexican,$$,3759426589
2336,Cheese Bistro,3564183151,Cheese@hotmail.com,japanese,$,8520663952
2337,Whisk Harvest,9837505273,Whisk@aol.com,american,$,7957252424
2338,Crisp Seasons,5099414386,Crisp@gmx.com,arabic,$$$$,2410674234
2339,Fusion Roaming Fork,9660395435,Fusion@protonmail.com,japanese,$$,4173472902
2340,Twisted Fusion,6030977337,Twisted@yahoo.com,italian,$$$$,5192978752
2341,The Harvest,6216213523,The@hotmail.com,mexican,$$$,4508864510
2342,Sip Haven,1669214538,Sip@hotmail.com,american,$$$,7586084197
2343,Whisk Chop House,2894249675,Whisk@protonmail.com,thai,$$$,6583474049
2344,Salt Bliss,9044068217,Salt@zoho.com,american,$,7041449590
2345,Fusion Gourmet,8002781358,Fusion@gmx.com,vegetarian,$$$$,4153218243
2346,Table Edge,2168764739,Table@zoho.com,japanese,$$,5303676997
2347,Savory Twist,5082323807,Savory@yahoo.com,arabic,$,9990458929
2348,Harbor Wok,6150945618,Harbor@outlook.com,japanese,$,4039019632
2349,Bella Trail,4236606053,Bella@hotmail.com,thai,$,8390281612
2350,Urban Tastes,9803378050,Urban@gmx.com,arabic,$$,8658303889
2351,Gourmet Bites,7841969917,Gourmet@zoho.com,italian,$$$$,5897173174
2352,Sunny Street Cafe,6895064586,Sunny@aol.com,vegetarian,$$$,9548056724
2353,Plated Garden,6832053906,Plated@zoho.com,italian,$$,7432709451
2354,Fusion View Bistro,7232676597,Fusion@outlook.com,japanese,$$$,3212083314
2355,Bella Cuisine,1408569726,Bella@gmx.com,italian,$$$,3014758419
2356,Copper Cuisine,1397934832,Copper@zoho.com,american,$,1125475153
2357,Cheese Moments,4656505170,Cheese@mail.com,american,$,1010635586
2358,Urban Moments,6185563432,Urban@mail.com,american,$$,5575757633
2359,Tender Side Grill,5573442557,Tender@mail.com,italian,$$$$,9909941793
2360,Bella Bistro,5932307868,Bella@gmx.com,mexican,$$$,3778527603
2361,Bella Pepper Grill,1368715819,Bella@protonmail.com,italian,$,7875146307
2362,Eternal Moments,2824020987,Eternal@yahoo.com,japanese,$$$,4478504627
2363,Wholesome Palace,6070910833,Wholesome@yahoo.com,japanese,$$,1728193508
2364,Golden Spoon,9566264883,Golden@outlook.com,japanese,$$$,2524986770
2365,Golden Eats,7708911596,Golden@protonmail.com,vegetarian,$$,3453619967
2366,Savory Street Cafe,7937201796,Savory@gmx.com,mexican,$$$,7130399543
2367,Crisp & Fresh,9958072517,Crisp@outlook.com,japanese,$,4918923654
2368,Plated Seasons,8552449989,Plated@icloud.com,arabic,$$$,8549794513
2369,Lemon Nook,9683110823,Lemon@icloud.com,american,$,9949049731
2370,Red Pepper Grill,4509302408,Red@zoho.com,thai,$$$$,5251317443
2371,Chop Bistro,4977082275,Chop@protonmail.com,italian,$$,9667117344
2372,Pasta Greens,9111089037,Pasta@protonmail.com,mexican,$$$$,6375682964
2373,Sunny Pepper Grill,4858318997,Sunny@mail.com,italian,$$,7429012482
2374,Sunny Grind,9151686633,Sunny@protonmail.com,japanese,$$,4002056755
2375,Ocean Plate,1139787820,Ocean@hotmail.com,american,$,3114676971
2376,Sip Fare,2347753715,Sip@gmail.com,japanese,$,1593754696
2377,Harbor Plate,3697319697,Harbor@icloud.com,mexican,$$$,3596222306
2378,Zen Perfection,3286301022,Zen@zoho.com,japanese,$$$$,7056589076
2379,City Delights,7231843276,City@aol.com,american,$$,2122513811
2380,Savory Oven,9565962505,Savory@icloud.com,mexican,$$$,9142286696
2381,Chop Street Cafe,6720269712,Chop@zoho.com,arabic,$,7030198336
2382,Tender Delights,1386982380,Tender@yahoo.com,japanese,$,5250213713
2383,Table Haven,1290949744,Table@hotmail.com,thai,$,3800021120
2384,Epicurean Grind,6335576954,Epicurean@aol.com,mexican,$$$,3492079242
2385,Chop Bites,2276269390,Chop@protonmail.com,mexican,$,4225797408
2386,The & Fresh,3565940805,The@protonmail.com,mexican,$$$,8989355179
2387,Global & Ladle,4613898067,Global@aol.com,american,$$$,1671923762
2388,Savor Fusion,2399148307,Savor@aol.com,arabic,$,7175672860
2389,Gourmet Edge,6387690331,Gourmet@protonmail.com,vegetarian,$$$,5249947431
2390,Zen Perfection,5715858717,Zen@icloud.com,japanese,$$$$,2077661631
2391,Golden Nook,6672376257,Golden@icloud.com,american,$$,2283234748
2392,Global & Sugar,4158406261,Global@icloud.com,thai,$$$,5959106824
2393,Tender Kitchen,1036288892,Tender@zoho.com,mexican,$$$,3706327592
2394,Zen Chop House,9353080667,Zen@yahoo.com,mexican,$$,9822405848
2395,City Crunch,1595498491,City@yahoo.com,american,$$$,9875919411
2396,Golden Tales,1761445177,Golden@yahoo.com,vegetarian,$$,4823062464
2397,Harbor Street,7369965521,Harbor@icloud.com,american,$$$$,5244083651
2398,Urban & Ladle,7449773929,Urban@mail.com,arabic,$,5964412433
2399,Urban Eats,1226098786,Urban@yahoo.com,mexican,$$$$,6215738676
2400,Lemon Kettle,9912956943,Lemon@gmail.com,american,$$,3930111244
2401,Eternal Tales,7702155705,Eternal@yahoo.com,mexican,$$$,2956069985
2402,Crafted Fusion,8392047394,Crafted@protonmail.com,thai,$$$,7681788779
2403,City Perfection,2867064768,City@zoho.com,japanese,$,6406368577
2404,Tender Side Grill,9220808967,Tender@yahoo.com,japanese,$$$,2137614757
