restaurant_id,street,address_number,zip_code,city,province,country
3465,Via dei Condotti,47,85001,Udine,UD,Italy
3466,Via dei Greci,161,85001,Taranto,TA,Italy
3467,Via Roma,73,2374,Perugia,PG,Italy
3468,Via Panisperna,179,20158,Catania,CT,Italy
3469,Corso Umberto I,156,69696,Venice,VE,Italy
3470,Via dei Serpenti,95,85001,Rimini,RN,Italy
3471,Via Giulia,122,85001,Bolzano,BZ,Italy
3472,Via della Repubblica,91,10001,Turin,TO,Italy
3473,Via dei Fori Imperiali,113,90001,Messina,ME,Italy
3474,Via della Repubblica,155,10001,Forlì,FC,Italy
3475,Via XX Settembre,164,46731,Genoa,GE,Italy
3476,Viale dell'Arte,31,20158,Forlì,FC,Italy
3477,Viale dei Mille,79,20158,Terni,TR,Italy
3478,Vicolo delle Erbe,67,2374,Cagliari,CA,Italy
3479,Via XX Settembre,36,85001,Turin,TO,Italy
3480,Via della Fortezza,46,69696,Novara,NO,Italy
3481,Via Cavour,89,46731,Ancona,AN,Italy
3482,Via Cavour,161,90001,Modena,MO,Italy
3483,Via Montenapoleone,150,69696,Reggio Calabria,RC,Italy
3484,Via dei Fori Imperiali,135,46731,Taranto,TA,Italy
3485,Piazza di Spagna,35,85001,Sassari,SS,Italy
3486,Via Roma,174,20158,Foggia,FG,Italy
3487,Viale Milano,38,90001,Prato,PO,Italy
3488,Via Margutta,32,69696,Forlì,FC,Italy
3489,Via Tiburtina,133,85001,Arezzo,AR,Italy
3490,Viale Milano,126,10001,Reggio Calabria,RC,Italy
3491,Viale dei Colli Portuensi,69,60601,Turin,TO,Italy
3492,Via Giulia,11,90001,Catania,CT,Italy
3493,Corso Garibaldi,15,20158,Bologna,BO,Italy
3494,Via dei Serpenti,94,10001,Andria,BT,Italy
3495,Corso Garibaldi,9,46731,Turin,TO,Italy
3496,Corso Vittorio Emanuele,173,69696,Siracusa,SR,Italy
3497,Via del Tritone,123,69696,Livorno,LI,Italy
3498,Piazza del Popolo,69,85001,Ancona,AN,Italy
3499,Viale dei Traghetti,53,2374,Arezzo,AR,Italy
3500,Viale dei Mille,87,20158,Andria,BT,Italy
3501,Vicolo Stretto,190,69696,Messina,ME,Italy
3502,Via Dante,6,60601,Cagliari,CA,Italy
3503,Piazza San Marco,82,2374,Rimini,RN,Italy
3504,Vicolo delle Erbe,19,46731,Salerno,SA,Italy
3505,Corso Venezia,47,20158,Forlì,FC,Italy
3506,Viale Ceccarini,57,2374,Verona,VR,Italy
3507,Via Dante,106,69696,Novara,NO,Italy
3508,Via della Croce,62,85001,Modena,MO,Italy
3509,Via Garibaldi,86,69696,Cesena,FC,Italy
3510,Via XX Settembre,41,85001,Padua,PD,Italy
3511,Corso Italia,2,85001,Ancona,AN,Italy
3512,Via Tiburtina,12,20158,Venice,VE,Italy
3513,Corso Garibaldi,99,90001,Verona,VR,Italy
3514,Via Cavour,188,90001,Forlì,FC,Italy
3515,Via Appia Antica,178,60601,Naples,NA,Italy
3516,Corso Italia,52,90001,Udine,UD,Italy
3517,Via Garibaldi,42,2374,Livorno,LI,Italy
3518,Vicolo Fiori,143,20158,Sassari,SS,Italy
3519,Via Panisperna,141,77001,Trieste,TS,Italy
3520,Via Margutta,93,10001,Bolzano,BZ,Italy
3521,Via della Repubblica,30,60601,Bolzano,BZ,Italy
3522,Corso Magenta,151,90001,Taranto,TA,Italy
3523,Via della Croce,75,85001,Bari,BA,Italy
3524,Via Tiburtina,97,90001,Rimini,RN,Italy
3525,Viale dei Colli Portuensi,112,2374,Bolzano,BZ,Italy
3526,Via dei Fori Imperiali,115,20158,Salerno,SA,Italy
3527,Via dei Fori Imperiali,129,77001,Rome,RM,Italy
3528,Viale Ceccarini,106,77001,Naples,NA,Italy
3529,Viale Milano,196,2374,Pescara,PE,Italy
3530,Viale Milano,194,77001,Terni,TR,Italy
3531,Viale delle Milizie,22,2374,Catania,CT,Italy
3532,Via Cavour,46,10001,Andria,BT,Italy
3533,Via della Mosca,14,85001,Palermo,PA,Italy
3534,Via della Repubblica,34,85001,Siracusa,SR,Italy
3535,Viale Trastevere,19,85001,Ravenna,RA,Italy
3536,Viale delle Milizie,74,77001,Genoa,GE,Italy
3537,Vicolo Stretto,200,20158,Catania,CT,Italy
3538,Via Roma,195,10001,Milan,MI,Italy
3539,Viale delle Milizie,99,90001,Messina,ME,Italy
3540,Via Montenapoleone,148,60601,Genoa,GE,Italy
3541,Viale delle Milizie,57,20158,Trieste,TS,Italy
3542,Vicolo Fiori,55,10001,Genoa,GE,Italy
3543,Viale Milano,94,2374,Vicenza,VI,Italy
3544,Via XX Settembre,134,85001,Catania,CT,Italy
3545,Via del Tritone,63,85001,Latina,LT,Italy
3546,Viale Ceccarini,149,85001,Cesena,FC,Italy
3547,Via Flaminia,134,10001,Ravenna,RA,Italy
3548,Via del Corso,122,69696,Catania,CT,Italy
3549,Via della Moscova,102,60601,Modena,MO,Italy
3550,Via dei Greci,65,69696,Bergamo,BG,Italy
3551,Via dei Fori Imperiali,102,10001,Vicenza,VI,Italy
3552,Viale Trastevere,26,90001,Milan,MI,Italy
3553,Viale Trastevere,26,10001,Latina,LT,Italy
3554,Piazza San Marco,155,60601,Padua,PD,Italy
3555,Piazza di Spagna,135,69696,Milan,MI,Italy
3556,Corso Venezia,183,60601,Sassari,SS,Italy
3557,Via Appia Antica,159,69696,Trieste,TS,Italy
3558,Corso Venezia,1,46731,Brescia,BS,Italy
3559,Via Flaminia,135,60601,Genoa,GE,Italy
3560,Via della Moscova,134,2374,Palermo,PA,Italy
3561,Corso Magenta,54,10001,Rimini,RN,Italy
3562,Piazza San Marco,117,60601,Forlì,FC,Italy
3563,Via Montenapoleone,21,85001,Pescara,PE,Italy
3564,Corso Buenos Aires,183,69696,Pescara,PE,Italy
3565,Via dei Fori Imperiali,189,60601,Novara,NO,Italy
3566,Viale dei Traghetti,129,77001,Ferrara,FE,Italy
3567,Viale dei Colli Portuensi,137,69696,Ancona,AN,Italy
3568,Vicolo delle Erbe,130,85001,Trieste,TS,Italy
3569,Via Tiburtina,97,10001,Cagliari,CA,Italy
3570,Via XX Settembre,21,60601,Bari,BA,Italy
3571,Viale Trastevere,166,10001,Foggia,FG,Italy
3572,Vicolo Stretto,51,90001,Bari,BA,Italy
3573,Via Flaminia,39,60601,Messina,ME,Italy
3574,Piazza Navona,36,46731,Rome,RM,Italy
3575,Piazza di Spagna,32,20158,Florence,FI,Italy
3576,Via Margutta,8,69696,Vicenza,VI,Italy
3577,Via della Croce,190,90001,Naples,NA,Italy
3578,Via Panisperna,162,46731,Florence,FI,Italy
3579,Via Dante,57,85001,Messina,ME,Italy
3580,Via Garibaldi,13,60601,Vicenza,VI,Italy
3581,Viale dei Mille,15,10001,Foggia,FG,Italy
3582,Via Appia Antica,1,46731,Vicenza,VI,Italy
3583,Vicolo delle Palle,98,60601,Bologna,BO,Italy
3584,Via Margutta,198,60601,Catania,CT,Italy
3585,Via Margutta,86,2374,Rome,RM,Italy
3586,Corso Vittorio Emanuele,53,90001,Forlì,FC,Italy
3587,Corso Venezia,20,20158,Pescara,PE,Italy
3588,Corso Venezia,11,20158,Cagliari,CA,Italy
3589,Piazza Navona,140,90001,Palermo,PA,Italy
3590,Via della Mosca,25,46731,Reggio Emilia,RE,Italy
3591,Via Roma,181,20158,Genoa,GE,Italy
3592,Piazza di Spagna,118,90001,Giugliano in Campania,NA,Italy
3593,Vicolo Stretto,160,60601,Siracusa,SR,Italy
3594,Piazza San Marco,171,2374,Giugliano in Campania,NA,Italy
3595,Viale Parioli,20,46731,Padua,PD,Italy
3596,Via Roma,195,90001,Padua,PD,Italy
3597,Viale Milano,67,90001,Messina,ME,Italy
3598,Via Tiburtina,3,10001,Prato,PO,Italy
3599,Via Margutta,85,60601,Cagliari,CA,Italy
3600,Via della Repubblica,200,20158,Venice,VE,Italy
3601,Corso Buenos Aires,101,77001,Modena,MO,Italy
3602,Piazza di Spagna,170,60601,Cesena,FC,Italy
3603,Via del Corso,105,2374,Catania,CT,Italy
3604,Via dei Serpenti,32,46731,Taranto,TA,Italy
3605,Corso Buenos Aires,155,60601,Reggio Emilia,RE,Italy
3606,Via Giulia,162,69696,Ancona,AN,Italy
3607,Via dei Condotti,130,60601,Reggio Emilia,RE,Italy
3608,Vicolo delle Erbe,110,46731,Arezzo,AR,Italy
3609,Viale dei Mille,33,10001,Giugliano in Campania,NA,Italy
3610,Corso Magenta,60,77001,Novara,NO,Italy
3611,Via della Croce,27,10001,Perugia,PG,Italy
3612,Via Tiburtina,16,60601,Bologna,BO,Italy
3613,Vicolo Fiori,125,77001,Prato,PO,Italy
3614,Vicolo delle Palle,32,46731,Bergamo,BG,Italy
3615,Via Manzoni,171,77001,Venice,VE,Italy
3616,Viale Parioli,72,60601,Bolzano,BZ,Italy
3617,Via Cavour,118,46731,Sassari,SS,Italy
3618,Piazza del Popolo,58,10001,Rimini,RN,Italy
3619,Corso Umberto I,23,60601,Milan,MI,Italy
3620,Viale Trastevere,191,10001,Forlì,FC,Italy
3621,Corso Umberto I,57,10001,Trieste,TS,Italy
3622,Viale Milano,33,85001,Ancona,AN,Italy
3623,Vicolo delle Palle,97,77001,Prato,PO,Italy
3624,Corso Magenta,131,10001,Perugia,PG,Italy
3625,Via Dante,62,77001,Messina,ME,Italy
3626,Via della Mosca,77,69696,Salerno,SA,Italy
3627,Via Montenapoleone,175,20158,Bolzano,BZ,Italy
3628,Viale Milano,129,69696,Prato,PO,Italy
3629,Via Tiburtina,121,2374,Catania,CT,Italy
3630,Via della Moscova,144,10001,Udine,UD,Italy
3631,Corso Garibaldi,157,10001,Rome,RM,Italy
3632,Via Manzoni,20,10001,Giugliano in Campania,NA,Italy
3633,Via Manzoni,138,85001,Terni,TR,Italy
3634,Via della Croce,11,85001,Bergamo,BG,Italy
3635,Via della Croce,166,10001,Livorno,LI,Italy
3636,Via Panisperna,40,10001,Bari,BA,Italy
3637,Viale dei Traghetti,186,10001,Salerno,SA,Italy
3638,Corso Umberto I,27,10001,Latina,LT,Italy
3639,Corso Magenta,51,60601,Cesena,FC,Italy
3640,Corso Italia,41,90001,Terni,TR,Italy
3641,Corso Vittorio Emanuele,117,46731,Prato,PO,Italy
3642,Via Appia Antica,49,20158,Forlì,FC,Italy
3643,Viale dei Mille,193,10001,Vicenza,VI,Italy
3644,Piazza del Popolo,174,10001,Padua,PD,Italy
3645,Via dei Fori Imperiali,16,90001,Perugia,PG,Italy
3646,Via XX Settembre,81,10001,Brescia,BS,Italy
3647,Via della Fortezza,55,90001,Ravenna,RA,Italy
3648,Via dei Fori Imperiali,126,85001,Genoa,GE,Italy
3649,Piazza del Popolo,190,77001,Pescara,PE,Italy
3650,Corso Umberto I,51,60601,Piacenza,PC,Italy
3651,Viale dei Traghetti,191,20158,Livorno,LI,Italy
3652,Via dei Serpenti,63,60601,Andria,BT,Italy
3653,Vicolo delle Palle,8,90001,Arezzo,AR,Italy
3654,Piazza San Marco,101,90001,Vicenza,VI,Italy
3655,Vicolo Fiori,106,46731,Siracusa,SR,Italy
3656,Vicolo delle Palle,196,77001,Bologna,BO,Italy
3657,Viale dell'Arte,147,2374,Andria,BT,Italy
3658,Viale dei Traghetti,81,20158,Perugia,PG,Italy
3659,Corso Umberto I,125,10001,Bari,BA,Italy
3660,Via dei Greci,138,2374,Salerno,SA,Italy
3661,Via dei Greci,57,85001,Genoa,GE,Italy
3662,Via Montenapoleone,174,60601,Pescara,PE,Italy
3663,Viale Milano,163,60601,Bologna,BO,Italy
3664,Corso Buenos Aires,184,2374,Reggio Calabria,RC,Italy
3665,Viale Parioli,79,2374,Pescara,PE,Italy
3666,Via Giulia,179,90001,Cesena,FC,Italy
3667,Viale dei Colli Portuensi,137,85001,Andria,BT,Italy
3668,Piazza Navona,12,60601,Padua,PD,Italy
3669,Via dei Condotti,88,69696,Genoa,GE,Italy
3670,Via dei Greci,163,85001,Milan,MI,Italy
3671,Via Flaminia,114,46731,Ferrara,FE,Italy
3672,Via dei Greci,89,69696,Messina,ME,Italy
3673,Corso Buenos Aires,80,60601,Piacenza,PC,Italy
3674,Corso Vittorio Emanuele,2,20158,Brescia,BS,Italy
3675,Via dei Greci,1,20158,Venice,VE,Italy
3676,Via XX Settembre,18,69696,Reggio Emilia,RE,Italy
3677,Viale Trastevere,96,60601,Forlì,FC,Italy
3678,Via dei Condotti,126,90001,Ravenna,RA,Italy
3679,Viale Parioli,170,10001,Florence,FI,Italy
3680,Via Dante,9,10001,Brescia,BS,Italy
3681,Via della Mosca,15,85001,Bari,BA,Italy
3682,Corso Buenos Aires,19,2374,Modena,MO,Italy
3683,Via della Mosca,53,2374,Cagliari,CA,Italy
3684,Corso Buenos Aires,179,77001,Arezzo,AR,Italy
3685,Corso Buenos Aires,161,85001,Novara,NO,Italy
3686,Piazza San Marco,71,77001,Foggia,FG,Italy
3687,Via dei Fori Imperiali,117,77001,Bolzano,BZ,Italy
3688,Via Flaminia,145,90001,Naples,NA,Italy
3689,Vicolo delle Erbe,74,10001,Novara,NO,Italy
3690,Viale Milano,112,69696,Pescara,PE,Italy
3691,Via della Moscova,52,2374,Trieste,TS,Italy
3692,Vicolo Stretto,181,60601,Milan,MI,Italy
3693,Viale Milano,87,90001,Ravenna,RA,Italy
3694,Vicolo delle Erbe,99,69696,Bologna,BO,Italy
3695,Piazza San Marco,44,60601,Cagliari,CA,Italy
3696,Via dei Condotti,51,10001,Messina,ME,Italy
3697,Via XX Settembre,96,10001,Messina,ME,Italy
3698,Via del Corso,171,90001,Catania,CT,Italy
3699,Viale dell'Arte,8,60601,Andria,BT,Italy
3700,Viale Parioli,42,77001,Bologna,BO,Italy
3701,Piazza Navona,108,90001,Bari,BA,Italy
3702,Corso Garibaldi,146,85001,Bergamo,BG,Italy
3703,Via dei Condotti,6,77001,Bologna,BO,Italy
3704,Via dei Greci,135,20158,Bolzano,BZ,Italy
3705,Via della Croce,80,69696,Modena,MO,Italy
3706,Piazza di Spagna,83,46731,Novara,NO,Italy
3707,Vicolo delle Erbe,13,77001,Latina,LT,Italy
3708,Corso Italia,149,85001,Udine,UD,Italy
3709,Via della Moscova,151,60601,Cagliari,CA,Italy
3710,Via del Tritone,78,69696,Ancona,AN,Italy
3711,Corso Buenos Aires,128,77001,Taranto,TA,Italy
3712,Via Panisperna,120,77001,Naples,NA,Italy
3713,Via Manzoni,148,90001,Modena,MO,Italy
3714,Viale dell'Arte,7,77001,Andria,BT,Italy
3715,Via Montenapoleone,141,85001,Siracusa,SR,Italy
3716,Viale delle Milizie,37,77001,Verona,VR,Italy
3717,Viale Ceccarini,144,90001,Prato,PO,Italy
3718,Viale Ceccarini,7,77001,Reggio Emilia,RE,Italy
3719,Via della Moscova,43,90001,Taranto,TA,Italy
3720,Via XX Settembre,40,77001,Foggia,FG,Italy
3721,Via Roma,86,85001,Ferrara,FE,Italy
3722,Via dei Serpenti,162,69696,Forlì,FC,Italy
3723,Via dei Fori Imperiali,137,60601,Siracusa,SR,Italy
3724,Viale Milano,130,60601,Ferrara,FE,Italy
3725,Via Flaminia,50,85001,Reggio Emilia,RE,Italy
3726,Viale Trastevere,163,69696,Ferrara,FE,Italy
3727,Viale dell'Arte,177,46731,Catania,CT,Italy
3728,Piazza di Spagna,87,46731,Milan,MI,Italy
3729,Via Margutta,64,46731,Piacenza,PC,Italy
3730,Corso Italia,94,46731,Foggia,FG,Italy
3731,Viale Milano,88,85001,Genoa,GE,Italy
3732,Corso Italia,197,90001,Foggia,FG,Italy
3733,Via Appia Antica,86,10001,Rome,RM,Italy
3734,Via della Mosca,150,69696,Ferrara,FE,Italy
3735,Via della Croce,137,20158,Pescara,PE,Italy
3736,Vicolo delle Palle,127,69696,Bologna,BO,Italy
3737,Corso Garibaldi,57,77001,Piacenza,PC,Italy
3738,Via dei Condotti,108,10001,Genoa,GE,Italy
3739,Via dei Condotti,16,77001,Modena,MO,Italy
3740,Piazza San Marco,172,60601,Piacenza,PC,Italy
3741,Via Tiburtina,100,60601,Bologna,BO,Italy
3742,Corso Umberto I,155,46731,Naples,NA,Italy
3743,Piazza Navona,149,10001,Vicenza,VI,Italy
3744,Viale delle Milizie,54,46731,Bologna,BO,Italy
3745,Corso Magenta,158,20158,Bolzano,BZ,Italy
3746,Via Panisperna,53,20158,Ferrara,FE,Italy
3747,Via Roma,101,60601,Bologna,BO,Italy
3748,Vicolo Fiori,171,85001,Genoa,GE,Italy
3749,Viale Ceccarini,146,10001,Foggia,FG,Italy
3750,Via del Corso,62,20158,Livorno,LI,Italy
3751,Via Roma,87,2374,Udine,UD,Italy
3752,Vicolo Stretto,159,69696,Perugia,PG,Italy
3753,Viale Trastevere,137,20158,Cesena,FC,Italy
3754,Via Margutta,49,90001,Terni,TR,Italy
3755,Piazza del Popolo,91,46731,Ferrara,FE,Italy
3756,Vicolo delle Erbe,192,69696,Giugliano in Campania,NA,Italy
3757,Via della Moscova,68,2374,Florence,FI,Italy
3758,Piazza Navona,2,10001,Reggio Calabria,RC,Italy
3759,Corso Vittorio Emanuele,38,2374,Siracusa,SR,Italy
3760,Viale Parioli,116,77001,Genoa,GE,Italy
3761,Via dei Fori Imperiali,38,90001,Ferrara,FE,Italy
3762,Corso Umberto I,61,60601,Bologna,BO,Italy
3763,Piazza Navona,146,10001,Salerno,SA,Italy
3764,Via della Fortezza,10,20158,Arezzo,AR,Italy
3765,Viale dell'Arte,27,20158,Rome,RM,Italy
3766,Via dei Fori Imperiali,28,10001,Ferrara,FE,Italy
3767,Via Flaminia,144,77001,Giugliano in Campania,NA,Italy
3768,Viale dell'Arte,77,46731,Reggio Emilia,RE,Italy
3769,Corso Umberto I,37,85001,Bologna,BO,Italy
3770,Via Margutta,128,46731,Milan,MI,Italy
3771,Corso Vittorio Emanuele,176,90001,Verona,VR,Italy
3772,Viale Parioli,64,46731,Cagliari,CA,Italy
3773,Via Dante,170,77001,Bologna,BO,Italy
3774,Via della Croce,130,90001,Vicenza,VI,Italy
3775,Via della Croce,148,46731,Bologna,BO,Italy
3776,Via Dante,29,69696,Giugliano in Campania,NA,Italy
3777,Corso Venezia,31,10001,Trieste,TS,Italy
3778,Viale Trastevere,88,69696,Cagliari,CA,Italy
3779,Via XX Settembre,20,60601,Catania,CT,Italy
3780,Via dei Condotti,47,60601,Padua,PD,Italy
3781,Viale Milano,51,2374,Brescia,BS,Italy
3782,Via Dante,155,46731,Verona,VR,Italy
3783,Via XX Settembre,48,60601,Cesena,FC,Italy
3784,Via Appia Antica,147,2374,Rome,RM,Italy
3785,Via dei Fori Imperiali,41,77001,Palermo,PA,Italy
3786,Corso Buenos Aires,181,20158,Bolzano,BZ,Italy
3787,Vicolo delle Erbe,52,60601,Reggio Emilia,RE,Italy
3788,Via dei Fori Imperiali,195,2374,Forlì,FC,Italy
3789,Vicolo delle Erbe,134,2374,Rimini,RN,Italy
3790,Via Giulia,175,90001,Prato,PO,Italy
3791,Vicolo Fiori,57,20158,Trieste,TS,Italy
3792,Via Appia Antica,154,46731,Novara,NO,Italy
3793,Via Garibaldi,155,60601,Palermo,PA,Italy
3794,Via Giulia,25,46731,Cesena,FC,Italy
3795,Vicolo Stretto,114,60601,Bologna,BO,Italy
3796,Corso Umberto I,127,90001,Ancona,AN,Italy
3797,Via dei Condotti,161,10001,Ravenna,RA,Italy
3798,Via dei Condotti,56,60601,Cagliari,CA,Italy
3799,Vicolo delle Palle,86,10001,Prato,PO,Italy
3800,Corso Umberto I,112,69696,Pescara,PE,Italy
3801,Vicolo delle Palle,55,46731,Messina,ME,Italy
3802,Via della Fortezza,137,69696,Perugia,PG,Italy
3803,Piazza di Spagna,165,69696,Verona,VR,Italy
3804,Corso Vittorio Emanuele,52,90001,Piacenza,PC,Italy
3805,Corso Italia,80,85001,Taranto,TA,Italy
3806,Viale Parioli,9,2374,Perugia,PG,Italy
3807,Via dei Fori Imperiali,55,46731,Catania,CT,Italy
3808,Viale Ceccarini,195,60601,Cesena,FC,Italy
3809,Corso Venezia,135,10001,Andria,BT,Italy
3810,Via Flaminia,7,46731,Venice,VE,Italy
3811,Via XX Settembre,84,2374,Andria,BT,Italy
3812,Viale dei Mille,199,2374,Sassari,SS,Italy
3813,Via dei Serpenti,146,2374,Modena,MO,Italy
3814,Vicolo Stretto,41,10001,Sassari,SS,Italy
3815,Via Tiburtina,63,90001,Udine,UD,Italy
3816,Via Tiburtina,24,10001,Terni,TR,Italy
3817,Viale Trastevere,145,20158,Forlì,FC,Italy
3818,Via Garibaldi,2,10001,Forlì,FC,Italy
3819,Via Garibaldi,103,90001,Padua,PD,Italy
3820,Via Manzoni,129,90001,Reggio Emilia,RE,Italy
3821,Piazza di Spagna,60,77001,Rimini,RN,Italy
3822,Via dei Greci,195,46731,Vicenza,VI,Italy
3823,Viale dei Mille,129,90001,Cesena,FC,Italy
3824,Via Giulia,120,77001,Naples,NA,Italy
3825,Viale delle Milizie,74,20158,Cesena,FC,Italy
3826,Via della Moscova,90,77001,Bologna,BO,Italy
3827,Vicolo Stretto,10,69696,Naples,NA,Italy
3828,Viale dei Traghetti,44,60601,Ferrara,FE,Italy
3829,Corso Italia,57,2374,Bologna,BO,Italy
3830,Corso Umberto I,59,2374,Cagliari,CA,Italy
3831,Via Appia Antica,31,69696,Florence,FI,Italy
3832,Via della Mosca,111,77001,Genoa,GE,Italy
3833,Piazza Navona,45,46731,Rimini,RN,Italy
3834,Viale Trastevere,157,46731,Foggia,FG,Italy
3835,Via della Fortezza,28,2374,Andria,BT,Italy
3836,Via Margutta,9,69696,Reggio Calabria,RC,Italy
3837,Corso Italia,21,85001,Livorno,LI,Italy
3838,Corso Garibaldi,1,77001,Vicenza,VI,Italy
3839,Piazza del Popolo,106,20158,Bolzano,BZ,Italy
3840,Vicolo delle Palle,36,20158,Brescia,BS,Italy
3841,Corso Umberto I,81,2374,Turin,TO,Italy
3842,Corso Magenta,158,60601,Brescia,BS,Italy
3843,Via Dante,45,77001,Forlì,FC,Italy
3844,Corso Magenta,112,90001,Bergamo,BG,Italy
3845,Vicolo Stretto,100,77001,Vicenza,VI,Italy
3846,Piazza San Marco,190,60601,Naples,NA,Italy
3847,Viale Parioli,120,77001,Vicenza,VI,Italy
3848,Viale Milano,196,2374,Ravenna,RA,Italy
3849,Corso Umberto I,168,10001,Trieste,TS,Italy
3850,Corso Italia,151,60601,Bergamo,BG,Italy
3851,Viale dei Colli Portuensi,125,77001,Messina,ME,Italy
3852,Corso Magenta,148,77001,Rome,RM,Italy
3853,Viale delle Milizie,88,90001,Prato,PO,Italy
3854,Via della Repubblica,96,2374,Sassari,SS,Italy
3855,Via Manzoni,31,2374,Genoa,GE,Italy
3856,Via della Moscova,187,77001,Modena,MO,Italy
3857,Via dei Serpenti,169,69696,Bergamo,BG,Italy
3858,Viale dell'Arte,94,85001,Reggio Calabria,RC,Italy
3859,Via del Corso,40,77001,Piacenza,PC,Italy
3860,Via Garibaldi,147,10001,Terni,TR,Italy
3861,Viale dei Mille,40,2374,Sassari,SS,Italy
3862,Via dei Greci,173,69696,Turin,TO,Italy
3863,Via della Moscova,35,90001,Bologna,BO,Italy
3864,Viale Milano,198,20158,Reggio Emilia,RE,Italy
3865,Corso Umberto I,64,69696,Bolzano,BZ,Italy
3866,Via Giulia,52,85001,Salerno,SA,Italy
3867,Vicolo delle Erbe,51,85001,Prato,PO,Italy
3868,Piazza San Marco,121,90001,Salerno,SA,Italy
3869,Via del Corso,177,85001,Padua,PD,Italy
3870,Via Tiburtina,75,77001,Perugia,PG,Italy
3871,Vicolo delle Palle,177,77001,Latina,LT,Italy
3872,Via Margutta,36,20158,Padua,PD,Italy
3873,Via della Moscova,35,90001,Ancona,AN,Italy
3874,Via della Repubblica,175,90001,Terni,TR,Italy
3875,Viale dei Traghetti,41,85001,Siracusa,SR,Italy
3876,Via dei Fori Imperiali,50,46731,Rome,RM,Italy
3877,Via della Fortezza,96,69696,Bergamo,BG,Italy
3878,Corso Venezia,49,20158,Andria,BT,Italy
3879,Via Garibaldi,140,90001,Pescara,PE,Italy
3880,Piazza di Spagna,120,46731,Messina,ME,Italy
3881,Piazza San Marco,184,85001,Udine,UD,Italy
3882,Via della Mosca,127,2374,Arezzo,AR,Italy
3883,Corso Buenos Aires,119,46731,Giugliano in Campania,NA,Italy
3884,Via Garibaldi,27,46731,Verona,VR,Italy
3885,Corso Buenos Aires,13,85001,Pescara,PE,Italy
3886,Viale Parioli,110,46731,Andria,BT,Italy
3887,Viale dei Mille,199,46731,Taranto,TA,Italy
3888,Via Giulia,126,77001,Udine,UD,Italy
3889,Corso Umberto I,125,46731,Bergamo,BG,Italy
3890,Corso Buenos Aires,168,46731,Palermo,PA,Italy
3891,Piazza del Popolo,63,46731,Giugliano in Campania,NA,Italy
3892,Vicolo Fiori,83,20158,Messina,ME,Italy
3893,Corso Buenos Aires,9,85001,Terni,TR,Italy
3894,Via Dante,21,10001,Genoa,GE,Italy
3895,Via dei Condotti,88,69696,Florence,FI,Italy
3896,Via della Moscova,81,69696,Andria,BT,Italy
3897,Viale dell'Arte,155,90001,Rimini,RN,Italy
3898,Vicolo delle Palle,104,90001,Novara,NO,Italy
3899,Via Flaminia,197,46731,Trieste,TS,Italy
3900,Via Montenapoleone,107,46731,Taranto,TA,Italy
3901,Via dei Serpenti,33,46731,Latina,LT,Italy
3902,Via della Moscova,104,10001,Bergamo,BG,Italy
3903,Corso Magenta,68,69696,Reggio Calabria,RC,Italy
3904,Via della Mosca,65,46731,Taranto,TA,Italy
3905,Via Flaminia,32,10001,Catania,CT,Italy
3906,Piazza Navona,124,77001,Reggio Calabria,RC,Italy
3907,Corso Buenos Aires,38,2374,Cagliari,CA,Italy
3908,Corso Umberto I,62,2374,Prato,PO,Italy
3909,Piazza di Spagna,52,77001,Rimini,RN,Italy
3910,Via Montenapoleone,133,90001,Messina,ME,Italy
3911,Corso Umberto I,183,2374,Trieste,TS,Italy
3912,Corso Italia,114,69696,Ravenna,RA,Italy
3913,Viale Trastevere,63,69696,Novara,NO,Italy
3914,Via del Corso,117,77001,Milan,MI,Italy
3915,Via dei Serpenti,132,46731,Bologna,BO,Italy
